x,y,wide_right,wide_left
-982.886712,-376.681965,5.497,5.247
-984.79468,-372.066543,5.418,5.314
-986.580235,-367.392504,5.393,5.338
-988.233772,-362.655303,5.402,5.336
-989.780814,-357.868111,5.411,5.333
-991.294166,-353.067935,5.420,5.330
-992.849808,-348.293388,5.430,5.327
-994.485979,-343.565079,5.439,5.324
-996.154292,-338.862296,5.448,5.321
-997.794255,-334.158550,5.457,5.319
-999.346996,-329.427974,5.466,5.316
-1000.778541,-324.654265,5.494,5.308
-1002.074406,-319.828601,5.544,5.295
-1003.221065,-314.942763,5.595,5.282
-1004.222348,-310.004287,5.656,5.283
-1005.104804,-305.041343,5.825,5.421
-1005.896519,-300.083495,5.994,5.560
-1006.625172,-295.156103,6.163,5.698
-1007.315457,-290.253571,6.332,5.837
-1007.990734,-285.356469,6.501,5.975
-1008.674358,-280.445306,6.669,6.114
-1009.389684,-275.500589,6.838,6.252
-1010.160064,-270.502826,7.007,6.391
-1011.008854,-265.432526,7.176,6.529
-1011.828944,-260.325834,7.345,6.667
-1012.003948,-255.436092,7.484,6.755
-1010.793228,-251.069629,6.944,5.666
-1007.640573,-247.504416,6.557,5.084
-1003.296846,-244.815941,6.409,5.285
-998.727098,-242.797139,6.261,5.485
-994.155035,-240.830119,6.113,5.685
-989.656571,-238.580368,5.992,5.820
-985.189395,-236.395920,5.886,5.917
-980.615613,-234.413377,5.781,6.014
-975.928916,-232.402370,5.675,6.111
-971.839362,-229.580710,5.771,6.449
-969.452481,-225.390710,6.297,7.299
-968.493365,-220.473840,6.364,7.217
-968.091653,-215.515709,6.394,7.059
-968.106961,-210.552724,6.423,6.900
-968.439848,-205.585464,6.520,6.907
-968.990875,-200.614511,6.618,6.914
-969.660601,-195.640443,6.715,6.921
-970.349586,-190.663841,6.812,6.928
-970.964409,-185.685315,6.910,6.936
-971.483657,-180.705817,7.077,7.044
-971.933358,-175.726527,7.268,7.186
-972.340376,-170.748629,7.459,7.328
-972.731574,-165.773307,7.651,7.470
-973.133816,-160.801747,7.842,7.611
-973.574082,-155.834897,8.033,7.753
-974.091478,-150.849372,8.224,7.895
-974.675923,-145.792996,8.415,8.037
-974.486938,-140.800457,8.784,8.161
